VendorId,PUTime,DOTime,PassengerCount,TripDistance,RateCode,PULocationID,DOLocationID,PaymentType,FareAmount,TripTime
1,1/1/2017 11:32:58 AM,1/1/2017 11:37:02 AM,2,1,1,48,142,2,5.5,244
1,1/1/2017 11:32:58 AM,1/1/2017 11:37:22 AM,2,0.7,1,25,106,2,5,264
2,1/1/2017 11:32:58 AM,1/1/2017 11:52:48 AM,1,2.9,1,224,230,1,15,1190
2,1/1/2017 11:32:58 AM,1/1/2017 11:37:14 AM,1,0.85,1,148,79,1,5.5,256
2,1/1/2017 11:32:58 AM,1/1/2017 11:45:59 AM,2,3.98,1,113,237,2,14,781
1,1/1/2017 11:32:59 AM,1/1/2017 11:50:10 AM,1,4.4,1,142,144,1,16,1031
2,1/1/2017 11:32:59 AM,1/1/2017 11:36:14 AM,2,0.51,1,239,239,1,4.5,195
1,1/1/2017 11:33:00 AM,1/1/2017 11:36:42 AM,1,0.8,1,234,161,2,5,222
1,1/1/2017 11:33:01 AM,1/1/2017 11:54:29 AM,1,9.6,1,141,138,2,29,1288
1,1/1/2017 11:33:01 AM,1/1/2017 11:42:15 AM,1,2,1,262,142,2,9.5,554
2,1/1/2017 11:33:01 AM,1/1/2017 11:39:23 AM,1,0.68,1,161,230,2,5.5,382
1,1/1/2017 11:33:02 AM,1/1/2017 11:44:00 AM,2,2.9,1,231,100,1,11,658
2,1/1/2017 11:33:02 AM,1/1/2017 11:54:06 AM,2,5.22,1,239,107,1,20,1264
2,1/1/2017 11:33:03 AM,1/1/2017 11:38:45 AM,1,0.88,1,41,74,1,6,342
2,1/1/2017 11:33:03 AM,1/1/2017 11:53:32 AM,2,5.06,1,164,41,2,19,1229
1,1/1/2017 11:33:04 AM,1/1/2017 11:36:02 AM,1,0.9,1,264,264,1,4.5,178
1,1/1/2017 11:33:04 AM,1/1/2017 11:38:02 AM,1,1.1,1,186,234,1,6,298
2,1/1/2017 11:33:04 AM,1/1/2017 11:57:22 AM,6,10.12,1,138,142,1,30.5,1458
2,1/1/2017 11:33:05 AM,1/1/2017 12:04:17 PM,1,20,2,132,239,1,52,1872
2,1/1/2017 11:33:05 AM,1/1/2017 11:44:21 AM,2,2.43,1,79,186,1,10.5,676
2,1/1/2017 11:33:05 AM,1/1/2017 11:43:12 AM,1,4.38,1,74,233,1,14.5,607
1,1/1/2017 11:33:06 AM,1/1/2017 11:42:37 AM,1,2.4,1,186,4,1,10,571
2,1/1/2017 11:33:06 AM,1/1/2017 11:37:33 AM,1,0.99,1,231,87,1,5.5,267
2,1/1/2017 11:33:06 AM,1/1/2017 11:43:29 AM,2,1.35,1,170,230,2,8.5,623
2,1/1/2017 11:33:06 AM,1/1/2017 11:38:01 AM,1,1.1,1,230,164,1,5.5,295
2,1/1/2017 11:33:06 AM,1/1/2017 11:48:41 AM,1,12.63,1,138,132,1,34,935
2,1/1/2017 11:33:06 AM,1/1/2017 11:47:41 AM,1,6.2,1,233,33,1,19.5,875
2,1/1/2017 11:33:06 AM,1/1/2017 11:36:50 AM,1,0.42,1,170,164,1,4.5,224
1,1/1/2017 11:33:07 AM,1/1/2017 11:39:13 AM,1,1.3,1,234,164,1,6.5,366
2,1/1/2017 11:33:07 AM,1/1/2017 11:40:14 AM,1,1.75,1,239,140,1,8,427
2,1/1/2017 11:33:07 AM,1/1/2017 11:48:22 AM,2,4.88,1,263,246,2,16.5,915
2,1/1/2017 11:33:07 AM,1/1/2017 11:41:06 AM,5,2.01,1,263,74,1,8.5,479
1,1/1/2017 11:33:08 AM,1/1/2017 11:40:27 AM,2,1,1,232,144,2,7,439
2,1/1/2017 11:33:08 AM,1/1/2017 11:52:17 AM,1,10.21,1,138,61,1,29,1149
2,1/1/2017 11:33:08 AM,1/1/2017 12:00:31 PM,1,15.6,1,132,145,1,44.5,1643
1,1/1/2017 11:33:09 AM,1/1/2017 11:42:57 AM,1,2.2,1,164,142,1,9.5,588
2,1/1/2017 11:33:09 AM,1/1/2017 11:38:35 AM,1,1.69,1,162,234,2,7,326
1,1/1/2017 11:33:10 AM,1/1/2017 11:36:28 AM,1,0.7,1,264,264,2,5,198
1,1/1/2017 11:33:11 AM,1/1/2017 12:06:29 PM,1,7.7,1,231,48,2,29,1998
1,1/1/2017 11:33:11 AM,1/1/2017 11:40:14 AM,1,2,1,237,107,1,8,423
1,1/1/2017 11:33:12 AM,1/1/2017 11:50:04 AM,1,6.5,1,162,69,2,21.5,1012
2,1/1/2017 11:33:12 AM,1/1/2017 11:41:38 AM,1,2.87,1,170,262,1,10.5,506
2,1/1/2017 11:33:12 AM,1/1/2017 11:36:44 AM,1,0.82,1,230,50,1,4.5,212
2,1/1/2017 11:33:12 AM,1/1/2017 11:49:42 AM,2,3.64,1,263,186,1,14.5,990
2,1/1/2017 11:33:12 AM,1/1/2017 11:46:45 AM,2,2.17,1,229,186,2,10.5,813
1,1/1/2017 11:33:13 AM,1/1/2017 11:41:10 AM,1,2.4,1,90,229,1,9.5,477
1,1/1/2017 11:33:13 AM,1/1/2017 11:55:21 AM,1,11.3,1,262,195,1,32,1328
1,1/1/2017 11:33:14 AM,1/1/2017 11:56:50 AM,1,4.8,1,100,45,2,19,1416
1,1/1/2017 11:33:14 AM,1/1/2017 12:19:03 PM,3,16.5,1,125,132,1,51.5,2749
1,1/1/2017 11:33:14 AM,1/1/2017 11:38:22 AM,1,1,1,186,48,2,6,308
2,1/1/2017 11:33:14 AM,1/1/2017 11:44:50 AM,1,3.3,1,144,48,1,12,696
1,1/1/2017 11:33:15 AM,1/1/2017 11:43:28 AM,1,2.4,1,141,239,1,10.5,613
2,1/1/2017 11:33:15 AM,1/1/2017 11:37:43 AM,1,1.85,1,137,141,1,7,268
2,1/1/2017 11:33:15 AM,1/1/2017 11:50:47 AM,2,3.09,1,90,90,1,14.5,1052
1,1/1/2017 11:33:16 AM,1/1/2017 11:37:31 AM,1,0.7,1,48,48,2,5,255
2,1/1/2017 11:33:16 AM,1/1/2017 11:52:26 AM,1,7.59,1,138,233,1,23,1150
2,1/1/2017 11:33:16 AM,1/1/2017 11:36:00 AM,1,0.48,1,238,151,1,4,164
2,1/1/2017 11:33:17 AM,1/1/2017 11:39:49 AM,2,1.21,1,87,13,1,7,392
2,1/1/2017 11:33:17 AM,1/1/2017 11:38:49 AM,2,1.26,1,48,162,1,6.5,332
2,1/1/2017 11:33:17 AM,1/1/2017 11:36:19 AM,1,0.53,1,113,114,1,4,182
1,1/1/2017 11:33:18 AM,1/1/2017 11:39:55 AM,1,2.1,1,236,162,1,8.5,397
1,1/1/2017 11:33:18 AM,1/1/2017 11:41:51 AM,1,2.4,1,166,236,1,9.5,513
1,1/1/2017 11:33:18 AM,1/1/2017 11:36:49 AM,1,1.5,1,75,74,1,6,211
2,1/1/2017 11:33:18 AM,1/1/2017 11:43:43 AM,1,3.68,1,231,43,2,12.5,625
2,1/1/2017 11:33:18 AM,1/2/2017 11:21:54 AM,1,1.78,1,43,233,1,8,85716
1,1/1/2017 11:33:19 AM,1/1/2017 11:47:00 AM,1,3.2,1,170,143,2,13,821
1,1/1/2017 11:33:19 AM,1/1/2017 11:38:26 AM,1,0.6,1,229,161,1,5.5,307
2,1/1/2017 11:33:19 AM,1/1/2017 11:37:43 AM,1,1.2,1,113,231,1,6,264
2,1/1/2017 11:33:19 AM,1/1/2017 11:36:25 AM,1,0.75,1,230,186,1,4.5,186
2,1/1/2017 11:33:20 AM,1/1/2017 11:40:27 AM,5,1.44,1,230,164,2,7,427
1,1/1/2017 11:33:21 AM,1/1/2017 11:36:23 AM,1,0.5,1,100,68,2,4,182
1,1/1/2017 11:33:21 AM,1/1/2017 11:59:19 AM,1,11.1,1,41,88,2,33,1558
2,1/1/2017 11:33:21 AM,1/1/2017 11:44:03 AM,1,1.12,1,233,100,1,8.5,642
2,1/1/2017 11:33:21 AM,1/1/2017 11:45:40 AM,5,4.13,1,239,164,1,14.5,739
2,1/1/2017 11:33:21 AM,1/1/2017 12:11:19 PM,1,19.55,2,132,50,1,52,2278
1,1/1/2017 11:33:22 AM,1/1/2017 11:53:16 AM,1,8.7,1,237,138,2,27.5,1194
1,1/1/2017 11:33:22 AM,1/1/2017 11:43:29 AM,3,5.4,1,264,264,2,17,607
2,1/1/2017 11:33:22 AM,1/1/2017 11:46:48 AM,1,2.69,1,141,164,1,12,806
2,1/1/2017 11:33:23 AM,1/1/2017 11:35:49 AM,1,0.78,1,229,141,1,4.5,146
2,1/1/2017 11:33:23 AM,1/1/2017 11:47:15 AM,5,6.88,1,161,231,2,20.5,832
1,1/1/2017 11:33:24 AM,1/1/2017 11:38:58 AM,2,1.5,1,264,264,2,7,334
1,1/1/2017 11:33:24 AM,1/1/2017 11:41:35 AM,1,2,1,261,249,1,8.5,491
2,1/1/2017 11:33:24 AM,1/1/2017 11:38:30 AM,1,0.83,1,263,237,2,5.5,306
2,1/1/2017 11:33:24 AM,1/1/2017 12:10:45 PM,1,19.06,2,132,48,1,52,2241
2,1/1/2017 11:33:24 AM,1/1/2017 11:39:09 AM,3,0.91,1,161,163,2,6,345
2,1/1/2017 11:33:24 AM,1/1/2017 11:58:04 AM,2,9.1,1,151,88,1,30.5,1480
1,1/1/2017 11:33:25 AM,1/1/2017 11:48:40 AM,1,3.2,1,144,246,2,14,915
2,1/1/2017 11:33:25 AM,1/1/2017 12:06:56 PM,2,18.23,2,125,132,1,52,2011
2,1/1/2017 11:33:25 AM,1/1/2017 11:46:31 AM,2,2.43,1,161,140,2,11.5,786
1,1/1/2017 11:33:26 AM,1/1/2017 11:34:56 AM,1,0.3,1,37,37,2,3.5,90
2,1/1/2017 11:33:27 AM,1/1/2017 11:42:03 AM,1,1.26,1,48,162,2,7.5,516
2,1/1/2017 11:33:27 AM,1/1/2017 11:35:36 AM,5,1,1,170,237,2,5,129
1,1/1/2017 11:33:28 AM,1/1/2017 11:45:13 AM,1,2.6,1,68,209,1,10.5,705
2,1/1/2017 11:33:28 AM,1/1/2017 11:39:40 AM,1,1.72,1,262,75,1,7.5,372
1,1/1/2017 11:33:29 AM,1/1/2017 11:41:22 AM,1,1.5,1,261,144,1,7.5,473
1,1/1/2017 11:33:29 AM,1/1/2017 11:37:54 AM,1,1.2,1,238,142,2,6,265
2,1/1/2017 11:33:29 AM,1/1/2017 11:44:34 AM,2,4.64,1,170,209,1,15,665
1,1/1/2017 11:33:30 AM,1/1/2017 11:38:49 AM,1,1.1,1,230,161,2,6,319
2,1/1/2017 11:33:30 AM,1/1/2017 11:35:56 AM,2,0.86,1,263,263,1,4.5,146
1,1/1/2017 11:33:31 AM,1/1/2017 11:38:50 AM,1,1.3,1,263,229,2,6.5,319
1,1/1/2017 11:33:31 AM,1/1/2017 11:38:41 AM,1,0.7,1,144,79,2,5.5,310
2,1/1/2017 11:33:32 AM,1/1/2017 11:44:02 AM,1,6.31,1,162,261,1,18.5,630
2,1/1/2017 11:33:32 AM,1/1/2017 11:40:33 AM,1,1.68,1,142,100,2,7.5,421
2,1/1/2017 11:33:32 AM,1/1/2017 11:45:19 AM,1,4.68,1,170,87,2,15.5,707
2,1/1/2017 11:33:32 AM,1/1/2017 11:47:55 AM,5,4.25,1,143,158,1,15.5,863
1,1/1/2017 11:33:33 AM,1/1/2017 11:36:57 AM,1,1.1,1,79,148,2,5.5,204
1,1/1/2017 11:33:33 AM,1/1/2017 11:42:10 AM,4,1.4,1,229,164,2,7.5,517
2,1/1/2017 11:33:33 AM,1/1/2017 11:45:14 AM,3,5.43,1,170,65,1,17,701
2,1/1/2017 11:33:33 AM,1/1/2017 11:41:13 AM,4,4.14,1,4,12,1,13,460
1,1/1/2017 11:33:35 AM,1/1/2017 11:37:27 AM,2,0.8,1,163,100,2,5,232
2,1/1/2017 11:33:35 AM,1/1/2017 11:45:00 AM,1,2.36,1,239,100,1,10.5,685
2,1/1/2017 11:33:35 AM,1/1/2017 11:48:43 AM,1,5.47,1,74,127,1,18.5,908
2,1/1/2017 11:33:35 AM,1/1/2017 11:40:00 AM,1,2.38,1,13,158,2,9,385
2,1/1/2017 11:33:35 AM,1/1/2017 12:04:11 PM,1,20.68,1,132,14,2,55.5,1836
2,1/1/2017 11:33:35 AM,1/1/2017 11:48:32 AM,2,9.83,1,140,240,1,27,897
1,1/1/2017 11:33:36 AM,1/1/2017 11:46:44 AM,2,3.4,1,181,33,2,13,788
2,1/1/2017 11:33:36 AM,1/1/2017 11:44:08 AM,2,2.03,1,163,164,1,9.5,632
2,1/1/2017 11:33:36 AM,1/1/2017 11:43:15 AM,1,2.97,1,143,158,1,11,579
1,1/1/2017 11:33:37 AM,1/1/2017 11:36:06 AM,1,0.9,1,90,249,1,4.5,149
2,1/1/2017 11:33:37 AM,1/1/2017 11:39:13 AM,1,2.02,1,142,151,2,8,336
2,1/1/2017 11:33:38 AM,1/1/2017 11:40:40 AM,2,1.43,1,230,186,1,7.5,422
2,1/1/2017 11:33:38 AM,1/1/2017 11:37:59 AM,1,0.93,1,237,237,2,5.5,261
2,1/1/2017 11:33:39 AM,1/1/2017 11:36:28 AM,1,0.92,1,193,146,1,5,169
1,1/1/2017 11:33:40 AM,1/1/2017 11:42:49 AM,1,1.6,1,143,230,2,8.5,549
1,1/1/2017 11:33:40 AM,1/1/2017 12:09:12 PM,2,8.8,1,100,37,2,31.5,2132
2,1/1/2017 11:33:40 AM,1/1/2017 12:02:12 PM,1,10.1,5,161,265,2,95,1712
2,1/1/2017 11:33:40 AM,1/1/2017 11:48:35 AM,1,3.03,1,229,239,2,12.5,895
2,1/1/2017 11:33:40 AM,1/1/2017 11:44:11 AM,1,3.53,1,87,224,1,12.5,631
2,1/1/2017 11:33:40 AM,1/1/2017 11:50:12 AM,6,4.61,1,261,230,2,17,992
2,1/1/2017 11:33:41 AM,1/1/2017 11:51:53 AM,1,4.37,1,249,80,2,17,1092
2,1/1/2017 11:33:41 AM,1/1/2017 11:41:08 AM,5,1.33,1,68,170,2,7,447
2,1/1/2017 11:33:41 AM,1/1/2017 11:40:42 AM,1,1.27,1,79,137,2,7.5,421
2,1/1/2017 11:33:42 AM,1/1/2017 11:33:45 AM,1,2.99,1,264,79,1,10.5,3
1,1/1/2017 11:33:43 AM,1/1/2017 11:48:59 AM,1,7.7,1,138,42,1,23,916
1,1/1/2017 11:33:43 AM,1/1/2017 11:41:54 AM,2,1.3,1,264,264,2,7.5,491
2,1/1/2017 11:33:43 AM,1/1/2017 11:39:22 AM,5,0.64,1,100,230,2,5.5,339
2,1/1/2017 11:33:43 AM,1/1/2017 11:45:43 AM,2,1.85,1,239,238,1,10,720
1,1/1/2017 11:33:44 AM,1/1/2017 11:48:39 AM,2,4.1,1,100,231,2,16,895
1,1/1/2017 11:33:44 AM,1/1/2017 11:39:44 AM,1,1.6,1,239,48,2,7.5,360
1,1/1/2017 11:33:44 AM,1/1/2017 11:38:26 AM,3,1.1,1,164,249,1,6,282
2,1/1/2017 11:33:44 AM,1/1/2017 11:42:25 AM,6,1.21,1,162,186,2,7.5,521
2,1/1/2017 11:33:44 AM,1/1/2017 11:56:07 AM,2,10.71,1,161,138,1,31.5,1343
2,1/1/2017 11:33:45 AM,1/1/2017 11:37:44 AM,5,1.2,1,234,211,2,5.5,239
2,1/1/2017 11:33:45 AM,1/1/2017 11:42:00 AM,5,1.8,1,166,239,1,8.5,495
2,1/1/2017 11:33:45 AM,1/1/2017 11:36:43 AM,1,0.52,1,143,142,2,4.5,178
2,1/1/2017 11:33:45 AM,1/1/2017 11:39:10 AM,1,0.51,1,162,161,2,5,325
2,1/1/2017 11:33:45 AM,1/1/2017 11:40:35 AM,2,1.5,1,162,186,2,7,410
2,1/1/2017 11:33:45 AM,1/1/2017 11:45:53 AM,1,3.68,1,234,263,1,13,728
1,1/1/2017 11:33:46 AM,1/1/2017 11:40:08 AM,1,1.1,1,164,186,2,6.5,382
1,1/1/2017 11:33:46 AM,1/1/2017 11:40:44 AM,1,1.1,1,137,233,1,7,418
2,1/1/2017 11:33:46 AM,1/1/2017 11:44:01 AM,1,4.99,1,140,42,2,16,615
1,1/1/2017 11:33:47 AM,1/1/2017 11:57:41 AM,1,9.7,5,230,265,2,80,1434
1,1/1/2017 11:33:47 AM,1/1/2017 11:48:59 AM,2,3.9,1,164,151,2,14,912
2,1/1/2017 11:33:47 AM,1/1/2017 11:42:00 AM,1,1.33,1,52,25,2,7,493
2,1/1/2017 11:33:47 AM,1/1/2017 11:35:49 AM,6,0.46,1,161,164,2,3.5,122
2,1/1/2017 11:33:48 AM,1/1/2017 11:58:39 AM,2,15.59,1,132,112,1,43.5,1491
2,1/1/2017 11:33:48 AM,1/1/2017 11:41:16 AM,1,1.87,1,137,148,1,8,448
1,1/1/2017 11:33:49 AM,1/1/2017 11:44:10 AM,1,1.6,1,45,79,1,9,621
1,1/1/2017 11:33:49 AM,1/1/2017 11:38:54 AM,1,1.6,1,236,238,1,7,305
1,1/1/2017 11:33:49 AM,1/1/2017 11:58:35 AM,1,7.7,1,148,24,1,26,1486
1,1/1/2017 11:33:49 AM,1/1/2017 11:41:34 AM,1,1.5,1,68,211,2,7.5,465
2,1/1/2017 11:33:49 AM,1/1/2017 11:39:48 AM,1,1.62,1,161,236,1,7,359
2,1/1/2017 11:33:49 AM,1/1/2017 11:42:16 AM,1,2.91,1,232,87,1,11,507
2,1/1/2017 11:33:49 AM,1/1/2017 11:49:06 AM,1,7.87,1,138,262,1,23.5,917
1,1/1/2017 11:33:50 AM,1/1/2017 11:39:48 AM,1,1.1,1,143,239,2,6.5,358
2,1/1/2017 11:33:50 AM,1/1/2017 11:40:28 AM,4,1.7,1,161,186,1,7.5,398
2,1/1/2017 11:33:50 AM,1/1/2017 11:43:01 AM,5,1.72,1,137,100,1,8.5,551
2,1/1/2017 11:33:52 AM,1/1/2017 11:39:50 AM,2,1.54,1,141,162,1,7,358
2,1/1/2017 11:33:53 AM,1/1/2017 11:38:12 AM,1,0.99,1,107,144,1,5.5,259
2,1/1/2017 11:33:54 AM,1/1/2017 11:37:13 AM,1,1.84,1,137,140,1,7,199
1,1/1/2017 11:33:55 AM,1/1/2017 11:40:36 AM,1,1.8,1,75,237,2,8,401
1,1/1/2017 11:33:55 AM,1/1/2017 11:39:35 AM,1,0.8,1,236,140,2,6,340
2,1/1/2017 11:33:55 AM,1/1/2017 11:42:20 AM,1,1.17,1,261,231,2,7,505
1,1/1/2017 11:33:56 AM,1/1/2017 11:41:22 AM,1,1.5,1,164,107,2,8,446
2,1/1/2017 11:33:56 AM,1/1/2017 11:47:38 AM,2,2.64,1,74,42,2,12,822
2,1/1/2017 11:33:56 AM,1/1/2017 11:49:55 AM,1,5.94,1,112,137,1,19,959
2,1/1/2017 11:33:56 AM,1/1/2017 11:40:48 AM,1,1.85,1,239,230,2,8,412
1,1/1/2017 11:33:57 AM,1/1/2017 11:44:03 AM,1,3,1,145,141,1,11,606
1,1/1/2017 11:33:57 AM,1/1/2017 11:56:50 AM,1,14,1,132,91,2,39.5,1373
1,1/1/2017 11:33:57 AM,1/1/2017 11:38:08 AM,1,1.2,1,151,41,1,6,251
1,1/1/2017 11:33:57 AM,1/1/2017 11:41:26 AM,2,1.5,1,230,246,2,7,449
2,1/1/2017 11:33:57 AM,1/1/2017 11:40:45 AM,2,1.46,1,186,161,1,7,408
2,1/1/2017 11:33:57 AM,1/1/2017 11:34:42 AM,5,0,2,264,132,1,52,45
1,1/1/2017 11:33:58 AM,1/1/2017 11:37:42 AM,1,0.8,1,79,4,1,5,224
1,1/1/2017 11:33:58 AM,1/1/2017 11:38:53 AM,3,1.1,1,230,163,2,6,295
2,1/1/2017 11:33:58 AM,1/1/2017 11:44:28 AM,1,2.35,1,48,237,1,9.5,630
2,1/1/2017 11:33:58 AM,1/1/2017 11:37:17 AM,1,0.67,1,164,48,2,4.5,199
2,1/1/2017 11:33:58 AM,1/1/2017 11:48:35 AM,2,7.33,5,48,265,2,69.5,877
1,1/1/2017 11:33:59 AM,1/1/2017 11:43:27 AM,2,1.3,1,164,246,2,8,568
1,1/1/2017 11:33:59 AM,1/1/2017 11:37:07 AM,1,0.9,1,263,141,2,5,188
2,1/1/2017 11:33:59 AM,1/1/2017 11:42:08 AM,1,1.57,1,162,186,1,7.5,489
1,1/1/2017 11:34:00 AM,1/1/2017 11:42:39 AM,2,2.3,1,79,87,1,9,519
2,1/1/2017 11:34:00 AM,1/1/2017 11:42:34 AM,1,1.28,1,231,12,2,7.5,514
2,1/1/2017 11:34:00 AM,1/1/2017 11:55:56 AM,5,9.92,1,161,138,2,29,1316
2,1/1/2017 11:34:01 AM,1/1/2017 11:50:14 AM,1,3.89,1,164,262,1,15,973
2,1/1/2017 11:34:01 AM,1/1/2017 11:37:46 AM,2,0.89,1,90,107,2,5,225
1,1/1/2017 11:34:02 AM,1/1/2017 11:38:26 AM,1,0.6,1,41,42,2,5,264
2,1/1/2017 11:34:02 AM,1/1/2017 11:53:57 AM,1,13.86,1,138,203,2,37.5,1195
2,1/1/2017 11:34:02 AM,1/1/2017 11:47:27 AM,1,4.39,1,230,261,2,14.5,805
2,1/1/2017 11:34:02 AM,1/1/2017 11:39:54 AM,1,0.88,1,170,186,2,6,352
2,1/1/2017 11:34:03 AM,1/1/2017 12:06:44 PM,1,17.44,2,48,132,1,52,1961
2,1/1/2017 11:34:04 AM,1/1/2017 11:50:06 AM,4,6.04,1,141,148,1,20,962
2,1/1/2017 11:34:04 AM,1/1/2017 11:45:04 AM,1,3.85,1,107,263,1,13,660
2,1/1/2017 11:34:05 AM,1/1/2017 11:45:06 AM,1,1.86,1,107,186,1,9.5,661
2,1/1/2017 11:34:05 AM,1/1/2017 11:37:24 AM,1,0.75,1,68,186,1,5,199
1,1/1/2017 11:34:06 AM,1/1/2017 11:43:32 AM,1,2.2,1,48,239,2,9,566
1,1/1/2017 11:34:06 AM,1/1/2017 11:36:09 AM,2,0.5,1,239,239,1,3.5,123
2,1/1/2017 11:34:06 AM,1/1/2017 11:41:04 AM,2,1.16,1,137,186,1,6.5,418
2,1/1/2017 11:34:06 AM,1/1/2017 11:40:34 AM,1,1.75,1,24,236,1,8,388
2,1/1/2017 11:34:06 AM,1/1/2017 11:42:58 AM,2,1.31,1,48,170,1,8,532
2,1/1/2017 11:34:06 AM,1/1/2017 11:40:59 AM,2,1.4,1,230,43,2,7,413
2,1/1/2017 11:34:06 AM,1/1/2017 11:52:11 AM,2,5.46,1,230,45,1,19,1085
2,1/1/2017 11:34:06 AM,1/1/2017 11:45:36 AM,1,2.87,1,142,262,2,11.5,690
1,1/1/2017 11:34:07 AM,1/1/2017 11:41:43 AM,2,1,1,230,161,2,6.5,456
2,1/1/2017 11:34:07 AM,1/1/2017 11:42:32 AM,6,2.72,1,186,45,2,10,505
2,1/1/2017 11:34:07 AM,1/1/2017 11:43:48 AM,6,3.48,1,262,161,1,12,581
1,1/1/2017 11:34:08 AM,1/1/2017 11:37:41 AM,1,0.8,1,24,238,1,5,213
1,1/1/2017 11:34:09 AM,1/1/2017 11:41:32 AM,1,1.1,1,148,231,1,7,443
2,1/1/2017 11:34:09 AM,1/1/2017 11:40:41 AM,1,2.17,1,163,68,1,8,392
2,1/1/2017 11:34:09 AM,1/1/2017 11:51:44 AM,6,10.9,1,7,52,2,30.5,1055
2,1/1/2017 11:34:09 AM,1/1/2017 11:35:42 AM,1,0.41,1,140,262,2,3.5,93
2,1/1/2017 11:34:09 AM,1/1/2017 11:38:57 AM,1,1.12,1,151,166,2,6,288
2,1/1/2017 11:34:09 AM,1/1/2017 11:50:26 AM,1,3.44,1,163,158,1,14.5,977
1,1/1/2017 11:34:10 AM,1/1/2017 11:38:19 AM,1,1.2,1,137,107,1,5.5,249
1,1/1/2017 11:34:10 AM,1/1/2017 11:45:53 AM,4,2.5,1,137,158,2,10.5,703
2,1/1/2017 11:34:10 AM,1/1/2017 11:39:09 AM,5,1.84,1,236,74,2,7,299
2,1/1/2017 11:34:10 AM,1/1/2017 11:39:26 AM,1,0.94,1,48,161,2,6,316
2,1/1/2017 11:34:10 AM,1/1/2017 11:40:13 AM,2,1.46,1,114,234,1,7,363
2,1/1/2017 11:34:11 AM,1/1/2017 11:42:26 AM,1,2.59,1,68,43,2,9.5,495
2,1/1/2017 11:34:11 AM,1/1/2017 11:38:21 AM,2,1,1,107,137,1,5.5,250
2,1/1/2017 11:34:11 AM,1/1/2017 11:47:13 AM,5,4.1,1,148,17,1,14.5,782
2,1/1/2017 11:34:11 AM,1/1/2017 12:08:40 PM,1,26.5,1,265,210,1,69,2069
2,1/1/2017 11:34:11 AM,1/1/2017 11:42:11 AM,1,1.33,1,170,163,2,7.5,480
2,1/1/2017 11:34:11 AM,1/2/2017 12:00:00 AM,1,13.2,1,138,229,1,38,44749
1,1/1/2017 11:34:12 AM,1/1/2017 11:38:14 AM,1,1.3,1,13,158,1,5.5,242
2,1/1/2017 11:34:12 AM,1/1/2017 11:40:44 AM,1,1.54,1,141,161,1,7.5,392
2,1/1/2017 11:34:13 AM,1/1/2017 11:40:54 AM,5,2.01,1,137,144,2,8,401
1,1/1/2017 11:34:14 AM,1/1/2017 11:40:36 AM,1,1.2,1,68,114,1,6.5,382
2,1/1/2017 11:34:14 AM,1/1/2017 11:38:26 AM,4,0.84,1,234,186,1,5,252
2,1/1/2017 11:34:14 AM,1/1/2017 11:50:45 AM,1,4.87,1,179,262,1,17,991
1,1/1/2017 11:34:15 AM,1/1/2017 11:34:41 AM,4,0,5,132,132,1,60,26
2,1/1/2017 11:34:15 AM,1/1/2017 11:35:53 AM,1,0.3,1,238,239,2,3.5,98
1,1/1/2017 11:34:16 AM,1/1/2017 11:39:05 AM,1,0.8,1,230,100,2,5.5,289
1,1/1/2017 11:34:16 AM,1/1/2017 11:42:52 AM,1,1.5,1,246,161,2,8,516
2,1/1/2017 11:34:16 AM,1/1/2017 11:37:19 AM,1,0.71,1,170,161,2,4.5,183
2,1/1/2017 11:34:17 AM,1/1/2017 11:56:11 AM,2,7.78,1,13,163,2,24.5,1314
2,1/1/2017 11:34:17 AM,1/1/2017 11:58:14 AM,3,5.88,1,163,209,2,22,1437
2,1/1/2017 11:34:17 AM,1/1/2017 11:39:22 AM,1,0.79,1,237,141,2,5.5,305
2,1/1/2017 11:34:17 AM,1/1/2017 12:00:28 PM,2,3.43,1,144,114,1,18,1571
2,1/1/2017 11:34:17 AM,1/1/2017 11:40:58 AM,1,1.42,1,142,43,1,7,401
2,1/1/2017 11:34:18 AM,1/1/2017 11:34:27 AM,1,0.13,5,169,169,2,7,9
2,1/1/2017 11:34:18 AM,1/1/2017 11:46:58 AM,2,3.5,1,48,41,1,13,760
2,1/1/2017 11:34:19 AM,1/1/2017 11:40:09 AM,2,1.14,1,41,74,1,6.5,350
2,1/1/2017 11:34:19 AM,1/1/2017 11:46:37 AM,2,3.41,1,163,144,1,13,738
2,1/1/2017 11:34:19 AM,1/1/2017 11:42:02 AM,3,1.75,1,236,238,1,8,463
2,1/1/2017 11:34:19 AM,1/1/2017 11:56:12 AM,1,7.83,1,256,239,1,24,1313
1,1/1/2017 11:34:21 AM,1/1/2017 11:39:20 AM,1,1,1,137,162,1,6,299
1,1/1/2017 11:34:21 AM,1/1/2017 11:42:21 AM,1,1.8,1,264,79,1,8.5,480
1,1/1/2017 11:34:21 AM,1/1/2017 11:40:48 AM,1,1.9,1,264,264,1,8,387
2,1/1/2017 11:34:21 AM,1/1/2017 11:40:51 AM,6,1.28,1,162,100,2,7,390
2,1/1/2017 11:34:21 AM,1/1/2017 11:50:44 AM,5,8.07,1,142,243,1,24,983
2,1/1/2017 11:34:21 AM,1/1/2017 11:38:28 AM,1,0.81,1,162,237,1,5,247
2,1/1/2017 11:34:21 AM,1/1/2017 11:36:32 AM,2,0,1,161,161,2,3.5,131
