VendorId,PUTime,DOTime,PassengerCount,TripDistance,RateCode,PULocationID,DOLocationID,PaymentType,FareAmount,TripTime
1,1/1/2017 1:14:30 PM,1/1/2017 1:18:29 PM,3,0.7,1,48,163,2,5,239
2,1/1/2017 1:14:30 PM,1/1/2017 1:23:00 PM,1,1.65,1,50,100,2,7.5,510
2,1/1/2017 1:14:30 PM,1/1/2017 1:26:36 PM,6,2.51,1,107,48,1,11.5,726
2,1/1/2017 1:14:30 PM,1/1/2017 1:18:45 PM,2,1.74,1,141,137,2,7,255
1,1/1/2017 1:14:31 PM,1/1/2017 1:23:19 PM,1,1.8,1,141,239,1,8.5,528
2,1/1/2017 1:14:31 PM,1/1/2017 1:24:27 PM,2,1.97,1,137,246,1,9,596
1,1/1/2017 1:14:32 PM,1/1/2017 1:35:24 PM,3,9.4,1,161,138,1,27.5,1252
1,1/1/2017 1:14:32 PM,1/1/2017 1:21:35 PM,1,1.1,1,186,161,2,6.5,423
2,1/1/2017 1:14:32 PM,1/1/2017 1:28:00 PM,5,2.72,1,43,170,1,12,808
2,1/1/2017 1:14:32 PM,1/1/2017 1:19:58 PM,5,1,1,233,237,2,6,326
2,1/1/2017 1:14:32 PM,1/1/2017 1:28:12 PM,1,1.2,1,100,170,2,9.5,820
1,1/1/2017 1:14:33 PM,1/1/2017 1:20:01 PM,1,1,1,237,43,1,6,328
2,1/1/2017 1:14:33 PM,1/1/2017 1:18:22 PM,5,0.78,1,107,114,1,5,229
2,1/1/2017 1:14:33 PM,1/1/2017 1:24:30 PM,6,2.35,1,162,68,2,10,597
1,1/1/2017 1:14:34 PM,1/1/2017 1:24:02 PM,4,1.9,1,261,33,2,9,568
1,1/1/2017 1:14:34 PM,1/1/2017 1:22:57 PM,2,1.6,1,236,237,1,8.5,503
1,1/1/2017 1:14:34 PM,1/1/2017 1:21:25 PM,1,1.7,1,114,170,2,7.5,411
2,1/1/2017 1:14:34 PM,1/1/2017 1:23:53 PM,1,1.78,1,90,224,1,8.5,559
2,1/1/2017 1:14:35 PM,1/1/2017 1:26:13 PM,1,3.76,1,239,90,1,14,698
2,1/1/2017 1:14:35 PM,1/1/2017 1:23:50 PM,1,2,1,161,43,1,8.5,555
1,1/1/2017 1:14:36 PM,1/1/2017 1:22:34 PM,2,1.9,1,90,50,1,8.5,478
2,1/1/2017 1:14:36 PM,1/1/2017 1:25:53 PM,1,2.35,1,100,79,1,10,677
2,1/1/2017 1:14:36 PM,1/1/2017 1:18:13 PM,1,0.51,1,48,230,1,4.5,217
1,1/1/2017 1:14:37 PM,1/1/2017 1:20:08 PM,1,1.1,1,107,170,1,6.5,331
2,1/1/2017 1:14:37 PM,1/1/2017 1:20:15 PM,1,1.32,1,170,162,1,6.5,338
2,1/1/2017 1:14:37 PM,1/1/2017 1:20:20 PM,6,0.77,1,231,231,2,5.5,343
2,1/1/2017 1:14:37 PM,1/1/2017 1:33:30 PM,1,5.32,1,48,261,2,18.5,1133
2,1/1/2017 1:14:37 PM,1/1/2017 1:30:20 PM,1,3.08,1,163,211,2,13,943
2,1/1/2017 1:14:37 PM,1/1/2017 1:20:35 PM,1,1.1,1,24,239,1,6.5,358
2,1/1/2017 1:14:37 PM,1/1/2017 1:20:12 PM,1,2.24,1,148,256,1,8.5,335
1,1/1/2017 1:14:38 PM,1/1/2017 1:34:22 PM,1,4.6,1,186,41,1,18,1184
1,1/1/2017 1:14:38 PM,1/1/2017 1:24:32 PM,1,1.7,1,164,163,2,8.5,594
2,1/1/2017 1:14:38 PM,1/1/2017 1:26:47 PM,1,2.22,1,238,237,1,11,729
2,1/1/2017 1:14:38 PM,1/1/2017 1:40:26 PM,5,16.27,2,237,132,1,52,1548
2,1/1/2017 1:14:38 PM,1/1/2017 1:17:25 PM,1,0.79,1,237,237,2,5,167
1,1/1/2017 1:14:39 PM,1/1/2017 1:29:56 PM,2,1.6,1,249,148,1,11,917
2,1/1/2017 1:14:39 PM,1/1/2017 1:31:38 PM,1,2.91,1,43,234,2,13,1019
2,1/1/2017 1:14:39 PM,1/1/2017 1:18:24 PM,1,1.09,1,141,263,1,6,225
2,1/1/2017 1:14:39 PM,1/1/2017 1:21:04 PM,6,0.87,1,161,100,1,6,385
2,1/1/2017 1:14:40 PM,1/1/2017 1:24:52 PM,1,4.06,1,43,137,1,13.5,612
2,1/1/2017 1:14:40 PM,1/1/2017 1:21:11 PM,5,1.41,1,79,148,1,6.5,391
2,1/1/2017 1:14:40 PM,1/1/2017 1:22:09 PM,2,0.69,1,162,161,1,6,449
1,1/1/2017 1:14:41 PM,1/1/2017 1:28:16 PM,2,2,1,161,239,1,10.5,815
2,1/1/2017 1:14:41 PM,1/1/2017 1:53:58 PM,5,18.89,2,132,143,1,52,2357
2,1/1/2017 1:14:41 PM,1/1/2017 1:17:11 PM,1,0.79,1,239,142,1,4.5,150
1,1/1/2017 1:14:42 PM,1/1/2017 1:22:17 PM,1,2,1,236,142,2,8.5,455
2,1/1/2017 1:14:42 PM,1/1/2017 1:22:53 PM,1,1.55,1,68,170,2,7,491
2,1/1/2017 1:14:42 PM,1/1/2017 1:36:20 PM,1,0.46,1,244,244,2,12,1298
2,1/1/2017 1:14:43 PM,1/1/2017 1:40:21 PM,6,7.56,1,237,17,1,26,1538
2,1/1/2017 1:14:43 PM,1/1/2017 1:20:00 PM,1,0.74,1,79,249,1,5.5,317
2,1/1/2017 1:14:44 PM,1/1/2017 1:20:36 PM,2,1.57,1,113,100,2,7,352
2,1/1/2017 1:14:44 PM,1/1/2017 1:18:07 PM,1,0.58,1,161,163,1,4.5,203
2,1/1/2017 1:14:44 PM,1/1/2017 1:18:57 PM,1,0.76,1,170,234,1,5,253
2,1/1/2017 1:14:45 PM,1/1/2017 1:25:39 PM,1,1.8,1,260,82,2,9,654
2,1/1/2017 1:14:45 PM,1/1/2017 1:24:01 PM,5,1.92,1,211,107,1,9,556
1,1/1/2017 1:14:46 PM,1/1/2017 1:31:48 PM,2,5.3,1,79,145,1,18.5,1022
1,1/1/2017 1:14:46 PM,1/1/2017 1:20:19 PM,1,1.4,1,137,229,1,6.5,333
2,1/1/2017 1:14:46 PM,1/1/2017 1:24:26 PM,3,2.02,1,113,233,2,7.5,580
2,1/1/2017 1:14:46 PM,1/1/2017 1:21:25 PM,1,1.5,1,151,43,1,7.5,399
1,1/1/2017 1:14:47 PM,1/1/2017 1:19:17 PM,1,1.2,1,164,113,2,6,270
2,1/1/2017 1:14:47 PM,1/1/2017 1:26:36 PM,3,2.51,1,142,161,1,10.5,709
2,1/1/2017 1:14:47 PM,1/1/2017 1:20:25 PM,1,1.19,1,234,114,2,6,338
1,1/1/2017 1:14:48 PM,1/1/2017 1:14:48 PM,1,0,1,237,264,2,5,0
1,1/1/2017 1:14:48 PM,1/1/2017 1:26:55 PM,1,2.7,1,65,231,1,11,727
1,1/1/2017 1:14:48 PM,1/1/2017 1:21:29 PM,1,1.1,1,186,164,1,6.5,401
1,1/1/2017 1:14:48 PM,1/1/2017 1:50:31 PM,2,18.6,2,166,132,2,52,2143
2,1/1/2017 1:14:48 PM,1/1/2017 1:24:42 PM,1,1.46,1,162,50,2,8,594
2,1/1/2017 1:14:48 PM,1/1/2017 1:20:01 PM,5,1.13,1,236,141,1,6,313
2,1/1/2017 1:14:49 PM,1/1/2017 1:34:06 PM,3,3.32,1,211,161,2,15,1157
2,1/1/2017 1:14:49 PM,1/1/2017 1:29:27 PM,5,2.55,1,79,246,1,12.5,878
2,1/1/2017 1:14:49 PM,1/1/2017 1:31:56 PM,2,3.74,1,231,230,2,15,1027
1,1/1/2017 1:14:50 PM,1/1/2017 1:33:18 PM,2,5.9,1,263,114,1,19.5,1108
2,1/1/2017 1:14:50 PM,1/1/2017 1:26:13 PM,2,3.63,1,65,261,2,13,683
2,1/1/2017 1:14:51 PM,1/1/2017 1:29:19 PM,5,2.48,1,236,163,2,12,868
2,1/1/2017 1:14:51 PM,1/1/2017 1:17:58 PM,3,0.87,1,263,75,1,5,187
1,1/1/2017 1:14:52 PM,1/1/2017 1:22:54 PM,4,0.8,1,161,237,2,7,482
2,1/1/2017 1:14:52 PM,1/1/2017 1:25:20 PM,1,2.77,1,143,158,2,11,628
2,1/1/2017 1:14:52 PM,1/1/2017 1:20:26 PM,6,1.44,1,164,246,2,6.5,334
2,1/1/2017 1:14:52 PM,1/1/2017 1:24:13 PM,3,1.52,1,148,249,2,8,561
2,1/1/2017 1:14:53 PM,1/1/2017 1:27:04 PM,1,3.65,1,113,140,2,13,731
1,1/1/2017 1:14:54 PM,1/1/2017 1:18:58 PM,1,0.7,1,238,238,1,5,244
1,1/1/2017 1:14:54 PM,1/1/2017 1:16:24 PM,1,0.3,1,100,164,2,3.5,90
2,1/1/2017 1:14:54 PM,1/1/2017 1:22:05 PM,1,1.32,1,41,42,2,7,431
2,1/1/2017 1:14:54 PM,1/1/2017 1:18:21 PM,1,0.66,1,4,144,2,4.5,207
1,1/1/2017 1:14:55 PM,1/1/2017 1:40:04 PM,1,16.7,3,100,1,1,62.5,1509
2,1/1/2017 1:14:55 PM,1/1/2017 1:26:50 PM,2,3.64,1,65,13,2,12.5,715
1,1/1/2017 1:14:56 PM,1/1/2017 1:24:34 PM,2,1.9,1,68,100,2,9,578
1,1/1/2017 1:14:56 PM,1/1/2017 1:19:24 PM,3,0.7,1,48,186,2,5,268
2,1/1/2017 1:14:56 PM,1/1/2017 1:14:59 PM,1,0,5,264,246,1,45,3
2,1/1/2017 1:14:56 PM,1/1/2017 1:16:15 PM,1,0.29,1,43,142,2,3,79
2,1/1/2017 1:14:56 PM,1/1/2017 1:28:48 PM,1,4.75,1,36,83,1,16,832
1,1/1/2017 1:14:57 PM,1/1/2017 1:19:20 PM,1,0.7,1,79,144,1,5,263
2,1/1/2017 1:14:57 PM,1/1/2017 1:15:04 PM,1,0.01,5,79,79,1,13.2,7
2,1/1/2017 1:14:57 PM,1/1/2017 1:18:32 PM,1,0.87,1,90,158,2,5,215
2,1/1/2017 1:14:57 PM,1/1/2017 1:24:05 PM,1,1.58,1,90,79,1,8.5,548
2,1/1/2017 1:14:57 PM,1/1/2017 1:20:59 PM,1,1.35,1,114,107,1,6.5,362
2,1/1/2017 1:14:57 PM,1/1/2017 2:08:30 PM,6,14.5,1,132,132,2,53,3213
2,1/1/2017 1:14:59 PM,1/1/2017 1:19:39 PM,1,1.13,1,161,234,2,5.5,280
2,1/1/2017 1:14:59 PM,1/1/2017 1:31:41 PM,1,3.17,1,186,148,1,14,1002
1,1/1/2017 1:15:00 PM,1/1/2017 1:30:58 PM,1,4.6,1,144,13,1,16.5,958
2,1/1/2017 1:15:00 PM,1/1/2017 1:21:06 PM,1,0.74,1,233,161,2,6,366
2,1/1/2017 1:15:01 PM,1/1/2017 1:17:21 PM,1,0.34,1,263,263,2,3.5,140
2,1/1/2017 1:15:01 PM,1/1/2017 1:38:25 PM,2,5.32,1,239,48,2,21,1404
2,1/1/2017 1:15:01 PM,1/1/2017 1:26:25 PM,1,1.91,1,13,114,2,10,684
1,1/1/2017 1:15:02 PM,1/1/2017 1:25:12 PM,1,2,1,140,239,1,9.5,610
1,1/1/2017 1:15:02 PM,1/1/2017 1:27:18 PM,1,3.1,1,211,230,2,11.5,736
1,1/1/2017 1:15:02 PM,1/1/2017 1:22:38 PM,1,1.2,1,40,97,1,7,456
2,1/1/2017 1:15:02 PM,1/1/2017 1:38:48 PM,1,5.36,1,24,68,1,20,1426
2,1/1/2017 1:15:02 PM,1/1/2017 1:30:58 PM,1,4.95,1,234,87,2,17.5,956
2,1/1/2017 1:15:03 PM,1/1/2017 1:27:58 PM,1,2.26,1,79,186,1,11,775
2,1/1/2017 1:15:04 PM,1/1/2017 1:24:06 PM,2,2.09,1,249,170,1,9,542
2,1/1/2017 1:15:04 PM,1/1/2017 1:17:18 PM,5,0.55,1,239,239,1,4,134
2,1/1/2017 1:15:04 PM,1/1/2017 1:27:13 PM,3,2.97,1,148,25,1,12.5,729
1,1/1/2017 1:15:05 PM,1/1/2017 1:18:48 PM,1,0.9,1,151,239,1,5,223
1,1/1/2017 1:15:05 PM,1/1/2017 1:26:00 PM,1,3.9,1,192,196,2,13.5,655
2,1/1/2017 1:15:05 PM,1/1/2017 1:28:05 PM,1,2.86,1,249,13,1,11.5,780
2,1/1/2017 1:15:05 PM,1/1/2017 1:19:37 PM,2,0.86,1,170,162,1,5.5,272
2,1/1/2017 1:15:05 PM,1/1/2017 1:31:04 PM,1,3.49,1,161,79,2,14.5,959
2,1/1/2017 1:15:05 PM,1/1/2017 1:25:21 PM,1,3.48,1,223,260,2,12.5,616
1,1/1/2017 1:15:06 PM,1/1/2017 1:17:00 PM,1,0.6,1,75,263,1,4,114
2,1/1/2017 1:15:06 PM,1/1/2017 1:18:16 PM,5,0.48,1,151,151,2,4.5,190
2,1/1/2017 1:15:06 PM,1/1/2017 1:24:06 PM,1,1.38,1,163,230,2,8,540
2,1/1/2017 1:15:06 PM,1/1/2017 1:26:57 PM,5,2.39,1,75,237,1,10.5,711
2,1/1/2017 1:15:06 PM,1/1/2017 1:23:06 PM,6,1.54,1,186,50,2,7.5,480
1,1/1/2017 1:15:07 PM,1/1/2017 1:19:27 PM,1,1,1,246,158,2,5.5,260
2,1/1/2017 1:15:07 PM,1/1/2017 1:22:27 PM,1,2.36,1,75,75,2,9,440
2,1/1/2017 1:15:07 PM,1/1/2017 1:21:40 PM,1,1.58,1,107,161,1,7.5,393
2,1/1/2017 1:15:07 PM,1/1/2017 1:26:37 PM,2,1.75,1,158,100,2,9.5,690
1,1/1/2017 1:15:08 PM,1/1/2017 1:23:34 PM,1,1.6,1,249,68,1,8,506
2,1/1/2017 1:15:08 PM,1/1/2017 1:21:12 PM,1,1.57,1,230,43,2,7,364
2,1/1/2017 1:15:08 PM,1/1/2017 1:36:50 PM,2,7.92,1,163,261,1,25,1302
2,1/1/2017 1:15:09 PM,1/1/2017 1:23:47 PM,6,2.86,1,209,148,2,11,518
2,1/1/2017 1:15:09 PM,1/1/2017 1:24:44 PM,1,1.95,1,170,68,1,9,575
2,1/1/2017 1:15:10 PM,1/1/2017 1:19:47 PM,1,0.68,1,140,237,2,5,277
2,1/1/2017 1:15:10 PM,1/1/2017 1:23:10 PM,1,1.21,1,100,246,2,7.5,480
1,1/1/2017 1:15:11 PM,1/1/2017 1:35:44 PM,1,4.7,1,170,166,2,17.5,1233
1,1/1/2017 1:15:11 PM,1/1/2017 1:26:59 PM,1,2.6,1,100,236,2,10.5,708
2,1/1/2017 1:15:11 PM,1/1/2017 1:17:35 PM,5,1.12,1,68,158,2,5,144
2,1/1/2017 1:15:11 PM,1/1/2017 1:27:02 PM,2,2.01,1,229,142,1,10,711
1,1/1/2017 1:15:12 PM,1/1/2017 1:22:27 PM,1,1.5,1,42,74,2,7.5,435
1,1/1/2017 1:15:12 PM,1/1/2017 1:19:05 PM,1,0.7,1,90,68,2,4.5,233
1,1/1/2017 1:15:12 PM,1/1/2017 1:35:45 PM,1,12.2,1,138,153,1,34.5,1233
2,1/1/2017 1:15:12 PM,1/1/2017 1:25:40 PM,5,1.53,1,68,79,2,8.5,628
1,1/1/2017 1:15:13 PM,1/1/2017 1:18:18 PM,1,0.5,1,262,263,2,4,185
1,1/1/2017 1:15:13 PM,1/1/2017 1:17:30 PM,1,0.6,1,142,142,2,4,137
2,1/1/2017 1:15:13 PM,1/1/2017 1:19:51 PM,1,1.19,1,233,229,2,5.5,278
2,1/1/2017 1:15:13 PM,1/1/2017 1:24:31 PM,1,1.5,1,68,246,2,8.5,558
2,1/1/2017 1:15:13 PM,1/1/2017 1:31:34 PM,1,5.11,1,143,13,1,17.5,981
2,1/1/2017 1:15:13 PM,1/1/2017 1:26:02 PM,1,1.83,1,137,48,2,9.5,649
1,1/1/2017 1:15:14 PM,1/1/2017 1:17:34 PM,1,0.6,1,113,211,2,4,140
2,1/1/2017 1:15:14 PM,1/1/2017 1:25:03 PM,1,3.49,1,186,140,1,12,589
2,1/1/2017 1:15:14 PM,1/1/2017 1:24:16 PM,4,2.62,1,13,148,2,10,542
1,1/1/2017 1:15:15 PM,1/1/2017 1:36:38 PM,3,5.9,1,231,140,1,20.5,1283
1,1/1/2017 1:15:15 PM,1/1/2017 1:39:45 PM,1,10.8,1,132,39,2,32,1470
2,1/1/2017 1:15:15 PM,1/1/2017 1:20:18 PM,1,1.14,1,236,237,1,6,303
2,1/1/2017 1:15:15 PM,1/1/2017 1:19:21 PM,1,0.76,1,229,161,1,5,246
2,1/1/2017 1:15:15 PM,1/1/2017 1:23:18 PM,1,1.44,1,237,164,2,7.5,483
1,1/1/2017 1:15:16 PM,1/1/2017 1:40:28 PM,1,9.7,1,90,223,1,29.5,1512
1,1/1/2017 1:15:16 PM,1/1/2017 1:20:02 PM,1,1.2,1,107,233,1,6,286
1,1/1/2017 1:15:16 PM,1/1/2017 1:22:59 PM,1,1.8,1,234,230,2,8,463
2,1/1/2017 1:15:16 PM,1/1/2017 1:21:14 PM,1,1.36,1,238,142,2,7,358
2,1/1/2017 1:15:16 PM,1/1/2017 1:21:55 PM,2,1.77,1,263,41,1,7.5,399
1,1/1/2017 1:15:17 PM,1/1/2017 1:18:37 PM,1,0.6,1,236,237,2,4.5,200
1,1/1/2017 1:15:17 PM,1/1/2017 1:21:42 PM,1,0.8,1,161,237,2,6,385
2,1/1/2017 1:15:17 PM,1/1/2017 1:19:04 PM,1,1.27,1,229,137,1,5.5,227
2,1/1/2017 1:15:17 PM,1/1/2017 1:21:10 PM,1,1.82,1,261,249,1,7.5,353
2,1/1/2017 1:15:17 PM,1/1/2017 1:38:39 PM,1,12.62,1,138,65,1,34.5,1402
1,1/1/2017 1:15:18 PM,1/1/2017 1:22:14 PM,1,1.3,1,239,48,2,7,416
1,1/1/2017 1:15:18 PM,1/1/2017 1:29:19 PM,1,2.7,1,236,164,2,12,841
1,1/1/2017 1:15:18 PM,1/1/2017 1:21:59 PM,1,1,1,79,232,2,6,401
2,1/1/2017 1:15:18 PM,1/1/2017 1:17:18 PM,5,0.18,1,230,161,2,3.5,120
2,1/1/2017 1:15:18 PM,1/1/2017 1:23:15 PM,1,1.7,1,234,162,1,8,477
2,1/1/2017 1:15:18 PM,1/1/2017 1:25:00 PM,1,1.09,1,162,163,2,8,582
2,1/1/2017 1:15:18 PM,1/1/2017 1:20:23 PM,5,0.98,1,141,162,1,5.5,305
2,1/1/2017 1:15:18 PM,1/1/2017 1:19:33 PM,1,0.88,1,52,33,2,5,255
1,1/1/2017 1:15:19 PM,1/1/2017 1:31:51 PM,1,4.4,1,162,12,1,15.5,992
1,1/1/2017 1:15:19 PM,1/1/2017 1:52:52 PM,4,18.8,2,132,163,1,52,2253
1,1/1/2017 1:15:20 PM,1/1/2017 1:51:44 PM,4,18.8,3,143,1,1,69.5,2184
1,1/1/2017 1:15:20 PM,1/1/2017 1:26:06 PM,3,3,1,236,48,1,11,646
1,1/1/2017 1:15:20 PM,1/1/2017 1:24:30 PM,1,2.2,1,158,261,2,10,550
1,1/1/2017 1:15:20 PM,1/1/2017 1:19:17 PM,2,0.6,1,186,230,2,5,237
2,1/1/2017 1:15:20 PM,1/1/2017 1:32:45 PM,2,8.7,1,132,95,1,26,1045
2,1/1/2017 1:15:20 PM,1/1/2017 1:20:20 PM,2,1.29,1,239,151,1,6,300
2,1/1/2017 1:15:20 PM,1/1/2017 1:23:21 PM,4,1.79,1,170,141,2,8,481
1,1/1/2017 1:15:21 PM,1/1/2017 1:24:27 PM,1,2.5,1,234,140,4,10,546
1,1/1/2017 1:15:21 PM,1/1/2017 1:41:40 PM,3,3.8,1,238,41,2,19,1579
1,1/1/2017 1:15:21 PM,1/1/2017 1:23:57 PM,1,1.5,1,162,186,2,7.5,516
2,1/1/2017 1:15:21 PM,1/1/2017 1:35:38 PM,1,3.24,1,141,246,1,14.5,1217
2,1/1/2017 1:15:21 PM,1/1/2017 1:23:02 PM,1,1.53,1,142,237,1,8,461
2,1/1/2017 1:15:21 PM,1/1/2017 1:48:10 PM,1,19.03,1,132,65,2,51.5,1969
1,1/1/2017 1:15:22 PM,1/1/2017 1:28:15 PM,1,2.4,1,236,163,1,11.5,773
2,1/1/2017 1:15:22 PM,1/1/2017 1:30:25 PM,1,7.6,1,132,95,2,22.5,903
2,1/1/2017 1:15:22 PM,1/1/2017 1:31:22 PM,1,4.29,1,162,24,1,15.5,960
2,1/1/2017 1:15:22 PM,1/1/2017 1:17:28 PM,5,0.37,1,161,162,2,3.5,126
1,1/1/2017 1:15:23 PM,1/1/2017 1:22:41 PM,2,2.1,1,48,238,2,8.5,438
2,1/1/2017 1:15:23 PM,1/1/2017 1:23:48 PM,3,2.7,1,256,144,1,10,505
1,1/1/2017 1:15:25 PM,1/1/2017 1:26:00 PM,1,2.7,1,163,68,1,11,635
2,1/1/2017 1:15:25 PM,1/1/2017 1:20:37 PM,1,0.86,1,264,264,2,5.5,312
2,1/1/2017 1:15:25 PM,1/1/2017 1:17:51 PM,1,0.7,1,148,79,1,4.5,146
1,1/1/2017 1:15:26 PM,1/1/2017 1:24:36 PM,2,1.6,1,237,161,1,8,550
1,1/1/2017 1:15:26 PM,1/1/2017 1:21:48 PM,1,1.1,1,161,164,2,6.5,382
1,1/1/2017 1:15:26 PM,1/1/2017 1:23:26 PM,1,1.1,1,113,4,2,7.5,480
2,1/1/2017 1:15:26 PM,1/1/2017 1:30:32 PM,1,7.57,1,141,235,2,22.5,906
2,1/1/2017 1:15:26 PM,1/1/2017 1:18:58 PM,5,0.9,1,74,75,2,5,212
2,1/1/2017 1:15:26 PM,1/1/2017 1:27:41 PM,2,2.89,1,143,68,2,11.5,735
2,1/1/2017 1:15:26 PM,1/1/2017 1:22:14 PM,6,1.07,1,162,234,2,6.5,408
1,1/1/2017 1:15:27 PM,1/1/2017 1:31:44 PM,1,3.4,1,141,238,1,14.5,977
1,1/1/2017 1:15:27 PM,1/1/2017 1:20:15 PM,1,1,1,142,141,2,5.5,288
2,1/1/2017 1:15:27 PM,1/1/2017 1:21:17 PM,1,1.08,1,48,186,1,6,350
2,1/1/2017 1:15:27 PM,1/1/2017 1:19:37 PM,2,1.09,1,234,114,2,5.5,250
1,1/1/2017 1:15:28 PM,1/1/2017 1:21:15 PM,1,0.8,1,230,163,2,5.5,347
1,1/1/2017 1:15:28 PM,1/1/2017 1:15:50 PM,2,1.3,5,162,162,1,10,22
1,1/1/2017 1:15:29 PM,1/1/2017 1:28:55 PM,1,2.1,1,229,142,2,10.5,806
1,1/1/2017 1:15:29 PM,1/1/2017 1:18:50 PM,1,0.8,1,170,229,2,5,201
2,1/1/2017 1:15:29 PM,1/1/2017 1:18:14 PM,5,0.76,1,229,141,1,4.5,165
2,1/1/2017 1:15:29 PM,1/1/2017 1:27:01 PM,1,2.72,1,238,42,1,11,692
2,1/1/2017 1:15:29 PM,1/1/2017 1:24:04 PM,2,1.55,1,249,144,2,8,515
2,1/1/2017 1:15:29 PM,1/1/2017 1:21:23 PM,1,1.21,1,209,148,1,6.5,354
2,1/1/2017 1:15:30 PM,1/1/2017 1:25:40 PM,1,2.76,1,74,239,1,11,610
2,1/1/2017 1:15:31 PM,1/1/2017 1:25:52 PM,6,2.46,1,42,244,2,10,621
1,1/1/2017 1:15:32 PM,1/1/2017 1:34:15 PM,1,4.7,1,100,75,1,17,1123
2,1/1/2017 1:15:32 PM,1/1/2017 1:26:21 PM,1,2.07,1,237,48,1,9.5,649
2,1/1/2017 1:15:32 PM,1/1/2017 1:22:26 PM,1,1.32,1,186,158,1,7,414
2,1/1/2017 1:15:32 PM,1/1/2017 1:37:09 PM,4,12.61,1,231,138,2,35,1297
1,1/1/2017 1:15:33 PM,1/1/2017 1:20:49 PM,1,0.7,1,264,264,1,5.5,316
2,1/1/2017 1:15:33 PM,1/1/2017 1:26:46 PM,5,1.89,1,238,263,1,9.5,673
2,1/1/2017 1:15:33 PM,1/1/2017 1:27:27 PM,1,2.74,1,142,262,2,11,714
1,1/1/2017 1:15:34 PM,1/1/2017 1:23:01 PM,1,1.6,1,79,170,1,8,447
1,1/1/2017 1:15:34 PM,1/1/2017 1:27:56 PM,2,2,1,43,164,2,10,742
2,1/1/2017 1:15:34 PM,1/1/2017 1:28:00 PM,1,2.15,1,239,230,1,10.5,746
2,1/1/2017 1:15:34 PM,1/1/2017 1:40:17 PM,1,6.85,1,4,223,1,22.5,1483
2,1/1/2017 1:15:34 PM,1/1/2017 1:16:48 PM,6,0.45,1,237,141,2,3.5,74
2,1/1/2017 1:15:34 PM,1/1/2017 1:28:38 PM,1,3.03,1,90,239,1,12.5,784
1,1/1/2017 1:15:35 PM,1/1/2017 1:33:21 PM,1,4,1,186,24,2,15.5,1066
2,1/1/2017 1:15:35 PM,1/1/2017 1:26:45 PM,1,4.95,1,239,244,2,16,670
1,1/1/2017 1:15:36 PM,1/1/2017 1:22:17 PM,1,1.9,1,229,107,1,7.5,401
2,1/1/2017 1:15:36 PM,1/1/2017 1:43:35 PM,2,16.46,2,164,132,1,52,1679
2,1/1/2017 1:15:36 PM,1/1/2017 1:21:56 PM,1,1.49,1,162,234,2,7,380
2,1/1/2017 1:15:36 PM,1/1/2017 1:35:44 PM,1,3.67,1,163,144,1,16,1208
1,1/1/2017 1:15:37 PM,1/1/2017 1:23:35 PM,1,1.2,1,79,234,1,7,478
1,1/1/2017 1:15:37 PM,1/1/2017 1:26:51 PM,1,2,1,100,113,2,10,674
2,1/1/2017 1:15:37 PM,1/1/2017 1:34:22 PM,1,3.91,1,144,163,2,16,1125
2,1/1/2017 1:15:37 PM,1/1/2017 1:23:56 PM,1,1.84,1,229,236,2,8.5,499
2,1/1/2017 1:15:37 PM,1/1/2017 1:19:48 PM,6,0.68,1,238,239,1,5,251
2,1/1/2017 1:15:38 PM,1/1/2017 1:17:17 PM,1,0.58,1,170,107,2,4,99
1,1/1/2017 1:15:39 PM,1/1/2017 1:22:29 PM,1,1.3,1,236,75,2,6.5,410
1,1/1/2017 1:15:39 PM,1/1/2017 1:27:09 PM,1,2.3,1,262,161,1,11,690
2,1/1/2017 1:15:39 PM,1/1/2017 1:29:05 PM,1,5.39,1,260,75,1,17,806
2,1/1/2017 1:15:39 PM,1/1/2017 1:21:30 PM,3,1.13,1,236,262,2,6,351
2,1/1/2017 1:15:39 PM,1/1/2017 1:29:08 PM,2,4.94,1,13,79,1,16.5,809
1,1/1/2017 1:15:40 PM,1/1/2017 1:18:14 PM,1,0.4,1,140,141,2,3.5,154
1,1/1/2017 1:15:40 PM,1/1/2017 2:02:34 PM,4,18.8,2,132,163,2,52,2814
1,1/1/2017 1:15:41 PM,1/1/2017 1:25:29 PM,1,2.3,1,79,233,1,9.5,588
1,1/1/2017 1:15:41 PM,1/1/2017 1:21:12 PM,1,1,1,43,239,2,6,331
1,1/1/2017 1:15:41 PM,1/1/2017 1:34:34 PM,1,4.5,1,74,244,2,17,1133
2,1/1/2017 1:15:41 PM,1/1/2017 1:18:05 PM,1,0.31,1,236,75,1,3.5,144
2,1/1/2017 1:15:41 PM,1/1/2017 1:28:24 PM,2,2.73,1,237,238,1,11.5,763
2,1/1/2017 1:15:41 PM,1/2/2017 1:11:56 PM,4,0.69,1,186,164,2,5,86175
2,1/1/2017 1:15:41 PM,1/1/2017 1:26:37 PM,5,1.64,1,90,230,1,9,656
1,1/1/2017 1:15:42 PM,1/1/2017 1:24:44 PM,1,1.3,1,137,164,2,8,542
1,1/1/2017 1:15:42 PM,1/1/2017 1:33:12 PM,1,7.4,1,107,196,2,22.5,1050
2,1/1/2017 1:15:42 PM,1/1/2017 1:25:03 PM,1,1.67,1,100,237,1,8.5,561
2,1/1/2017 1:15:42 PM,1/1/2017 1:29:24 PM,1,4.18,1,43,68,2,14,822
